Test Result DB
         c        Lc         t
   6.04152   6.99543  11.92295
   2.28280   8.31784  10.21763
   0.00000   3.98947   5.10016
   1.92210   3.17949  13.92578
   4.90310   2.99573   9.13296
   0.00000   4.38425  18.29032
   8.84817   2.21347  15.72484
   2.05228   2.96712  19.86611
   2.00156   7.10517   6.24390
   1.02856   7.75000   6.88065
   4.95362   5.02098   9.10123
   3.03090   7.90068  11.09510
   2.88504   6.05706  19.02738
   7.98260   4.89265  16.38341
   9.02258   6.00036  17.89410
   4.98222   5.01645   8.88145
   1.99693   3.95405  13.94530
   2.91269   3.97336  14.05984
   2.92859   2.90518  14.99187
   8.96542   3.03890  10.72661
   8.01337   5.96549  14.83174
   0.00000   4.73131  11.15386
   6.93687   4.04068  13.19910
   7.91017   6.09317   3.95080
   0.85542   2.81646   7.94380
   0.00000   5.30170   2.01351
   1.94919   4.10261  10.78368
   1.01352   4.02489  11.77437
   2.93695   5.89265  17.81615
   1.00107   8.00371  14.79136
   9.03452   2.90842  12.91143
   1.99225   1.95029  12.11043
   7.00462   5.96692   5.04569
   7.66689   5.03558   7.74525
   0.82813   1.87624   4.57926
   3.07173   6.98530  17.30432
   1.33721   3.06601   4.09139
   9.04035   4.98226  11.24193
   1.91849   8.18460  15.78106
   7.03809   3.99637  15.76787
   5.89889   3.88783   8.02267
   7.83486   4.86398  16.63741
   7.02336   5.98876  18.48139
   0.00000   5.40157  14.97446
   5.27848   7.55170  13.46560
   0.00000   5.01767  10.03132
   5.20388   6.06006   2.99200
   1.65656   7.85516   2.27616
   2.00862   4.15498  11.89191
   7.09771   2.04927  12.05990
   7.83623   5.92717  10.17527
   6.17106   3.15057  19.72116
   0.00000   4.77084  11.02173
   3.00465   1.99164  14.03768
   4.85356   4.13203   9.93703
   6.98650   4.00049  20.16981
   6.93361   6.00482  10.25923
   2.14414   8.87329  19.99336
   1.01530   4.22003  13.83055
   0.00000   4.48771  11.94404
   0.00000   4.84721  10.82515
   4.06231   4.87330  19.53754
   1.93929   6.86975   9.56909
   0.00000   4.69024  13.91561
   2.92966   8.91485  16.56683
   1.06252   4.31598   2.67520
   0.00000   4.64836  14.03292
   2.99901   8.83463  18.03705
   6.97817   5.98256  16.02443
   1.14263   6.75488   2.86285
   1.19756   4.90600  20.12741
   2.10512   7.96815  19.26206
   8.98435   5.93579   5.81801
   9.01172   5.97701   7.85944
   8.98361   5.99764  17.64914
   5.74167   8.19049  15.01799
   2.14733   8.87969  17.17769
   8.00029   4.00734  14.06275
   0.22877   5.78174   4.33506
   6.93616   8.17232  10.81306
   0.00000   3.92703   4.93863
   0.00000   4.23064   7.07125
   4.37851   6.18163   4.91264
   1.05063   4.92274  17.05417
   4.22109   7.74835   6.79523
   7.95134   5.05808   6.43837
   6.06183   3.02626  17.25339
   3.00222   1.01053  18.53434
   9.06387   4.00231  20.11681
   1.98174   3.07863   5.33327
   6.08135   3.01903  14.15731
   0.95414   3.26139   6.24124
   3.00006   9.03255  14.71349
   0.00000   4.69847   8.97873
   2.97984   4.04765  18.08604
   6.13879   4.97708  15.73963
   2.17083   1.72340  17.28765
   3.04605   4.05198  12.75197
   7.90707   5.98884   5.22045
   6.94936   1.07152  10.17138
   2.89724   7.07213   4.47027
   3.06674   3.90432   6.24322
   7.99786   3.97478   5.63310
   5.89951   1.66064  13.43247
   9.07165   2.95730  14.95792
   1.06434   1.23166   9.05305
   0.00000   4.51132  11.97943
   8.01084   3.98313   5.47363
   0.00000   4.31452  18.09589
   1.13135   3.82190   6.39209
   4.95887   3.13354   3.76426
   3.02896   2.07616  16.86987
   8.92843   2.97667  15.50055
   5.83562   5.01792  14.98663
   6.00759   3.00311  10.70693
   0.00000   4.74189  14.17060
   8.00275   4.95715  16.33195
   8.89484   4.96693  13.22005
   8.99271   4.03491  20.01350
   4.35056   7.63418   4.04045
   1.85587   8.95999   8.21010
   0.45427   2.08096   3.34662
   0.93918   6.81562   5.77311
   1.00422   1.51413  20.11006
   6.93092   5.95704  15.85415
   6.16125   2.03582  20.23447
   2.93596   4.05553   7.24727
   1.97053   1.86638  12.65178
   2.91375   8.96418  16.03978
   1.03218   3.93847   7.05907
   9.36102   8.06132  14.10651
   3.11004   7.98102   6.23141
   3.03947   8.18546  11.67258
   2.89172   5.40568   3.21008
   1.91766   4.97480  18.19014
   6.66313   8.01456  12.57946
   2.77384   2.85977   3.32603
   9.03976   5.01011  16.80656
   8.07191   5.95825   7.80186
   3.03544   8.94604  16.04259
   0.99396   8.93766  13.84026
   3.01102   3.94060  15.04617
   9.01288   4.08890  19.87664
   8.92696   6.11750   7.25296
   1.89006   2.01633  10.45747
   5.56034   7.84298  11.58687
   0.84603   6.46017  19.01285
   4.09138   1.93805  10.97133
   2.54327   9.58349   7.33539
   1.97731   9.03591  19.70038
   0.99691   6.94917   5.07337
   1.84860   5.44577   2.15673
   4.06117   4.96082  19.00827
   0.00000   4.60053   4.22418
   3.22399   7.94631   6.43426
   2.01848   8.95694  19.91338
   4.05618   4.01981   9.80458
   2.07214   1.03919  12.97668
   0.00000   4.77947  11.00034
   8.11979   4.00547   5.67358
   3.51919   1.30834  19.50709
   6.05275   4.02614   5.54372
   7.82663   4.70264   3.34010
   5.39665   4.82337   3.55620
   2.01756   5.94606   2.44393
   2.63135   3.12994   7.78886
   0.00000   4.76338  11.04348
   7.95695   4.03575  16.95430
   0.00000   4.80881  13.08887
   2.00340   7.03778  10.98959
   0.00000   4.06261   5.06526
   2.09664   7.94743  10.29761
   0.00000   4.49027  11.98758
   2.02264   3.89051  17.92943
   1.18426   9.04765  12.37892
   1.27348   2.20705   5.73651
   0.00000   4.33235   6.95384
   2.94668   4.03408  14.99082
   9.01061   3.93598  18.89779
   1.09819   6.12012  17.24022
   2.03307   3.10679  10.92122
   4.44374   8.33200  17.86585
   1.95975   5.01677  19.28507
   0.86306   1.35461   9.64685
   3.00939   2.08570   7.92172
   4.71171   7.37100   5.34793
   9.02062   4.95037  13.91187
   0.94702   1.17658   9.92646
   4.09760   8.99132  18.95355
   3.01898   8.02860  17.05890
   4.13550   6.91757   5.88206
   0.00000   3.99492   2.94844
   1.00987   4.91145  11.82018
   7.95792   1.99291  15.03702
   3.87671   4.24550   3.20543
   7.01284   3.01697  15.62831
   0.96527   8.07658   9.63531
   6.98849   5.01525  15.90544
   2.93868   4.87040   9.98656
   7.84472   1.92230  15.73507
   6.11961   2.02370  20.26665
   2.07114   8.91045  19.71660
   2.90633   6.00782  17.57800
   4.66115   7.06819   6.20527
   6.07242   3.02564   8.20923
   0.94608   3.27569  10.33700
   3.01068   2.05267  17.98167
   2.93349   1.11531  18.48744
   6.95038   4.03945  15.12510
   4.41402   7.49045   3.71264
   8.94908   6.04215  18.84657
   5.00540   3.93557  10.36634
   0.00000   4.99900   9.88763
   9.00085   2.90297  13.05548
   0.00000   4.51407  12.05567
   3.96897   3.96381  16.77689
   9.06503   2.87258  13.64211
   5.95389   6.03306  10.91857
   1.03353   7.97800  13.08829
   5.33857   8.24881  12.69257
   3.02937   7.04198  14.82367
   8.86747   3.89662   7.87014
   4.00478   1.98424  19.92203
   2.94326   9.14009  15.93695
   2.24782   9.07383  11.89287
   0.93752   4.12760   9.04486
   0.98523   3.12453  10.36071
   5.64088   0.97585   8.91828
   7.01393   2.01585  11.03699
   0.99169   1.13073  17.02407
   0.94681   8.05061  19.14849
   4.01417   2.05399   7.85707
   6.04520   3.05861   7.32002
   1.95465   9.05017  15.63111
   1.03202   6.26198  17.92412
   0.00000   4.56844  20.08115
   4.99620   2.04940  16.98725
   1.98942   4.00193  11.00108
   9.11692   8.95917  13.24787
   0.00000   4.30150  18.06482
   2.98209   5.01266  19.59750
   4.06887   8.91456  19.22420
   5.90435   6.01028  14.45614
   5.06041   3.97419  18.82576
   0.97540   3.82610   7.88683
   8.07098   3.94826  14.66052
   7.92373   5.01836  19.81130
   9.04981   4.98099  16.94393
   2.12326   0.47486  11.65376
   0.00000   4.16938   8.02839
   0.00000   5.09309   2.22308
   5.91507   6.05150  13.89257
   2.96702   3.65758   1.85940
   1.97249   4.92118  19.96781
   0.00000   4.74440  11.06802
   2.03896   3.03735  17.19459
   3.00070   1.97956  15.82751
   1.02753   4.94632  18.07123
   0.00000   4.55410  20.03960
   3.88057   7.10177  19.41787
   8.92275   5.02284  19.99935
   6.19830   3.10229  19.82334
   9.12853   7.95529  13.33790
   3.89383   6.88881  14.39836
   4.01869   0.98289  16.33255
   3.03986   5.03529  19.97451
   1.09051   4.70427  14.95997
   2.94553   4.08206  14.95610
   2.00608   8.93198  19.71571
   6.91715   4.97683  19.09949
   8.93624   3.95511  11.03431
   3.05901   6.89117  17.14804
   2.88815   8.87324  16.91715
   2.03478   1.98083  14.15714
   4.04601   1.78772  10.75917
   2.81198   3.00300   3.12062
   5.01103   8.99163  17.09798
   5.01736   3.04213  11.83648
   6.19700   7.03319   6.05780
   0.00000   4.67070  16.13456
   0.00000   3.84082   6.09288
   2.93086   1.95480  15.67390
   0.00000   4.53835  12.10815
   0.00000   4.34720  18.20670
   4.09520   4.03361  16.54797
   1.59350   4.65846   1.76720
   8.14263   7.00032   5.84507
   2.05900   3.17765   5.24119
   1.07076   1.74485  12.90996
   2.93580   6.76611   3.70711
   8.15839   3.94375   6.51972
   2.96855   1.92779  11.11302
   1.94353   5.93591  14.49746
   3.89350   7.07574   6.28208
   8.11242   2.92223  16.33844
   0.90885   4.14929   7.89237
   3.35693   0.77447  19.11268
   5.80691   6.13560  14.16411
   0.00000   4.03283   4.93870
   2.95818   8.89421  17.88862
   3.04781   1.03270  19.09649
   1.04667   8.82213  12.25027
   6.96820   5.05307  18.91090
   7.99456   5.94514  13.91094
   9.07375   2.95804  13.90783
   4.99017   5.98497   7.03657
   7.88420   4.00563  13.98955
   0.87526   6.16180   9.93814
   0.00000   4.47906  11.92290
   6.80865   3.00964  15.53917
   1.99890   3.08197  14.09804
   9.03010   5.03436  15.86032
   9.02228   4.10056  20.41562
   4.90119   3.00734   9.18056
   2.81286   4.02993   7.54889
   9.14635   7.91098  14.95053
   8.18694   6.68677   3.25316
   4.98146   6.88200   8.84049
   0.98799   1.07757  19.18453
   6.87812   6.01768  17.68632
   0.00000   4.18525   7.97779
   4.03616   6.95082  11.55639
   5.85798   8.18849  10.98375
   1.07301   2.69113   2.48402
   5.99310   6.98864   8.29567
   5.95438   6.92683   9.62438
   6.16711   4.95813   5.83567
   3.92994   3.02935  17.29959
   2.83402   1.04333   8.80759
   3.06301   8.03240   6.45352
   4.93927   7.04193  10.71079
   0.00000   5.02234   9.98783
   0.00000   4.32660  18.09994
   2.04534   3.11397  10.88701
   0.00000   4.73390   8.95362
   0.00000   4.77506   9.11191
   2.01190   3.06381  12.16801
   5.85618   6.97293  13.56078
   3.03920   1.02597  13.65393
   0.99510   8.20410   7.90045
   6.97118   3.03671  15.38088
   4.90497   8.12879  19.37963
   5.02925   1.99495  10.41288
   0.00000   4.55410  20.03960
   4.97250   6.02193   6.12572
   9.08401   9.04216  13.26261
   8.96844   3.99704  14.15894
   0.00000   4.70220   8.90521
   0.00000   4.73021   9.04009
   3.94448   4.88104   8.89732
   4.93171   4.04103   6.94676
   5.99387   3.06140   7.24952
   0.00000   4.58117  12.08759
   0.00000   5.04482   9.93298
   3.90404   8.00977  17.91886
   3.00055   3.77178  12.45950
   3.91770   0.97354  16.01405
   3.00520   6.95998  11.14719
   3.11582   1.06244  13.17520
   7.00162   1.97937  17.12695
   3.02106   6.78959   3.82871
   3.13991   9.10409  15.19401
   6.45905   7.06146   4.49393
   2.94467   5.00998   7.94998
   2.00071   6.94129  19.03075
   1.02019   3.90402   4.19448
   1.08698   5.25918  13.37225
   8.99358   5.99028   8.11239
   0.95982   3.98881  20.05340
   6.90927   4.00281   9.42067
   1.97442   6.84149  12.93118
   2.09348   5.98495  14.01912
   5.95508   5.95340  14.47937
   0.97125   1.91663  16.69159
   2.90241   6.76152  19.57100
   0.99192   7.88118  10.84662
   0.96007   6.68963   6.08663
   6.94160   4.98906   7.13860
   0.91130   8.41313   3.58731
   3.88283   7.15805  19.37179
   8.01632   6.04493  19.66939
   4.04363   3.04093  17.50397
   9.03362   3.03611  10.55313
   8.97056   6.20033   5.21889
   5.06429   5.89052   2.70330
   7.08358   6.85956   4.26822
   1.10231   3.01340   7.19548
   2.16303   8.07695  14.86379
   0.00000   4.29982   6.95397
   0.00000   5.03166   9.94391
   3.97807   5.97348  16.94804
   0.00000   4.73162  11.10982
   2.21415   9.19870   9.41566
   0.00000   4.56836  20.06780
   0.00000   4.65258   3.75594
   4.00421   3.04531   4.07261
   6.99068   4.00902  16.00492
   2.96842   5.98774  17.58101
   7.88468   5.00615  18.54942
   4.05143   1.04296  15.98832
   1.07983   3.71720   6.99177
   8.06211   2.00445  15.31498
   1.05066   2.97569  20.08245
   2.99752   6.02698  20.03815
   5.96621   6.01151  10.85330
   0.00000   4.50174  12.03575
   0.00000   3.91847   5.05534
   5.18016   2.87143   4.38403
   3.94037   3.98085  19.32644
   3.69015   8.40437  11.90796
   8.78244   5.08572   5.93123
   0.00000   4.55367  19.01049
   3.08567   5.17004  10.56909
   1.98894   4.11499   6.07183
   2.96452   9.01994  16.07797
   3.14059   2.84458   5.59659
   4.98377   6.92105   3.41854
   3.90691   1.94221   6.36606
   0.81771   9.30990   5.78052
   4.06664   2.04932   9.02153
   4.07291   5.91490  11.50532
   0.00000   4.73548  11.08812
   7.90298   4.03081   5.39514
   5.97939   5.98143  12.94189
   6.87770   2.95058   9.06793
   4.93669   8.06747  19.77351
   4.96875   6.92626  11.50412
   5.93287   6.89673   9.79067
   2.97136   5.08889  10.80076
   5.98659   2.99462  10.47779
   5.04768   3.98663  18.90377
   5.04613   5.83310  11.47044
   4.93904   5.99190   7.73582
   3.08992   1.94625   6.97779
   0.00000   4.30307   6.76782
   8.00844   3.97480  14.92963
   4.10821   1.17016  13.79963
   2.07264   3.06401  10.93771
   6.89596   3.00669   9.48594
   2.97774   7.92206  19.83795
   1.04905   6.07840  18.16735
   3.00857   4.72950  16.66910
   3.94515   6.01634   5.24399
   8.99445   4.99329  15.72884
   4.05127   7.94200  17.93604
   7.95248   4.98977   9.87301
   0.00000   4.72482   8.96065
   7.97643   4.98119  12.05983
   3.85918   4.03191  17.97362
   0.00000   4.77144  11.02252
   4.96054   3.95344   6.97750
   1.23167   3.42887   4.37334
   0.90316   7.39278   6.20709
   2.86511   8.88461  16.36488
   4.02091   4.01005   8.74594
   9.18727   8.09185   6.95144
   7.79731   2.99606  18.01433
   5.00560   6.00023   4.97055
   0.00000   4.82735  12.94268
   5.39848   8.11141  12.15080
   0.00000   5.24629   2.16202
   5.62564   1.04711   8.96605
   1.79407   2.95896   5.03644
   6.94765   6.98530  18.78069
   7.07191   2.39187  11.91650
   6.09491   4.01845   5.29613
   0.00000   4.36654  17.89757
   1.03187   2.87032   2.81543
   0.92027   5.14092  17.87792
   5.11940   8.91768  17.56319
   7.86399   5.02862   7.93152
   0.00000   4.29805  18.03531
   1.99685   5.94895  17.80433
   3.97523   4.97792  18.89692
   5.00941   5.95803   5.06174
   8.92463   1.92622  17.28447
   6.19567   8.56137  13.92980
   4.95828   3.99715   5.88997
   4.08349   1.16082  13.67294
   4.82316   5.95861   4.66181
   1.99698   3.01645  16.04072
   9.08257   3.99256  20.10268
   2.09905   5.76351   8.71543
   0.98838   5.28278   5.17585
   5.07935   4.93720   8.80413
   2.99510   3.98815  15.04374
   9.08619   3.89937  15.86305
   4.96427   5.88546   2.95651
   7.77542   7.78010  16.25405
   0.00000   4.21846   7.12268
   2.76862   8.71224  13.24916
   3.02106   3.80282  11.21808
   3.06318   7.93926  17.03606
   8.02163   3.87436  20.06530
   5.08083   6.01050   7.12820
   0.00000   4.48758  11.98676
   2.13828   1.04541  12.84424
   2.03282   2.95452  10.88744
   8.05303   3.82522  20.06174
   9.04877   5.03878  14.20793
   3.93685   7.99136  17.76944
   7.16389   8.77333  18.54391
   5.02277   4.98424   9.08284
   3.91088   3.95649  12.25953
   2.57212   6.80355   1.27754
   5.03703   4.91666   0.73545
   6.89181   2.93941  19.44489
   7.00254   1.97419  17.56637
   8.90112   7.94912  12.57672
   1.11423   5.78212  18.92657
   0.00000   4.77109  16.02511
   4.99877   3.96070   5.54018
   0.00000   4.55059  18.80361
   0.00000   5.01289  10.01856
   4.97295   1.96869   7.49756
   0.00000   4.82360  13.01231
   0.98623   6.50791   6.17708
   8.91632   2.99607  10.72257
   0.00000   4.48230  11.93293
   3.00974   3.83925  14.60289
   1.09162   4.00598   5.89270
   8.99055   4.00068  16.01631
   4.03618   4.17542  10.05924
   2.01046   3.03935  14.16131
   8.04501   3.98631  16.01522
   3.94275   5.12300   9.53945
   1.00767   2.24962  15.83174
   4.92947   5.10006   4.70683
   4.08127   2.04412   9.24460
   8.78361   5.85559   4.55552
   1.88327   2.97500   7.90881
   1.08178   5.75789  11.97615
   5.33903   2.12436  18.86693
